script,source,latin,suspect
devanagari,रिधौरा,ridhaura,
devanagari,रिना,rina,
devanagari,रिना देबी,rina debi,
devanagari,रिना देवी,rina devi,
devanagari,रिना बाउरी,rina bauri,
devanagari,रिना मुखर्जी,rina mukharji,
devanagari,रिना राणा,rina rana,
devanagari,रिनिता,rinita,
devanagari,रिनिया बैदेपुर,riniya baidepur,
devanagari,रिनिया वेदेपुर,riniya vedepur,
devanagari,रिनियाँ,riniyaan,
devanagari,रिनियां,riniyaan,
devanagari,रिनी,rini,
devanagari,रिनू,rinu,
devanagari,रिनू शर्मा,rinu sharma,
devanagari,रिन्की,rinki,
devanagari,रिन्की तोमर,rinki tomar,
devanagari,रिन्की देवी,rinki devi,
devanagari,रिन्कु,rinku,
devanagari,रिन्कु देव,rinku dev,
devanagari,रिन्कू,rinku,
devanagari,रिन्कू कुमारी,rinku kumari,
devanagari,रिन्कू देवी,rinku devi,
devanagari,रिन्कू सिंह,rinku singh,
devanagari,रिन्टू देवी,rintu devi,
devanagari,रिपा माँझी,ripa maanjhi,
devanagari,रिपुदमन,ripudaman,
devanagari,रिपुन्जय तिवारी,ripunjaya tivaari,
devanagari,रिपुसूदन,ripusoodan,
devanagari,रिफाकत,rifakat,
devanagari,"रिफाकत हुसैन
नीरज",rifakat husain neeraj,
devanagari,रिबन देवी,riban devi,
devanagari,रिमझिम देवी,rimjhim devi,
devanagari,रिमझिम सिंह,rimjhim singh,
devanagari,रिमन देवी,riman devi,
devanagari,रिमा,rima,
devanagari,रिमा  देवी,rima devi,
devanagari,रिमा देवी,rima devi,
devanagari,रिमी देवी,rimee devi,
devanagari,रिमोदेवी,rimodevi,
devanagari,रिम्पा देवी,rimpa devi,
devanagari,रिम्पी कुमारी भारती,rimpi kumari bharati,
devanagari,रिम्पी देवी,rimpi devi,
devanagari,रिम्मी कुमारी,rimmi kumari,
devanagari,रिया चौधरी,riya chaudhary,
devanagari,रिया देवी,riya devi,
devanagari,रिया परसिया,riya parsiya,
devanagari,रिया सिंह,riya singh,
devanagari,रियाँसी,riyaansi,
devanagari,रियां,riyaan,
devanagari,रियांव,riyaanv,
devanagari,रियांसी,riansi,
devanagari,रियांसीबमनगांव,riyaanseebamangaan,
devanagari,रियांसीबमनगॉव,riyansi bamanagan,
devanagari,रियाज,riyaj,
devanagari,रियाज अली,riyaj 0lī,digit in the reading
devanagari,रियाज अहमद,riyaj ahmad,
devanagari,रियाज अहमद खॉ,riyaj ahmad kho,
devanagari,रियाज खॉ,riyaj kho,
devanagari,रियाजद्दीन,riyajdin,
devanagari,रियाजु,riyaju,
devanagari,रियाजुदीन,riyajudin,
devanagari,रियाजुदीन अंसारी,riyajudin ansari,
devanagari,रियाजुद्दीन,riyajuddin,
devanagari,रियाजुन्निशा,riyajunnisha,
devanagari,रियाजुल अली,riyajul 0lī,digit in the reading
devanagari,रियाजुल खां,riyajul khaan,
devanagari,रियाजुल निशा,riyajul nisha,
devanagari,रियाजुल हक,riyajul hak,
devanagari,रियाजुल हसन,riyajul hasan,
devanagari,रियाजुल्लाह,riyajullah,
devanagari,रियाजूलहसन,riyajulhasan,
devanagari,रियाज्जुल,riyajjul,
devanagari,रियाड,riyad,
devanagari,रियातुल्लाह,riyatullah,
devanagari,रियाव,riyaav,
devanagari,रियावली नंगला,riyawali nangla,
devanagari,रियाशत,riyashat,
devanagari,रियास अली,riyas 0lī,digit in the reading
devanagari,रियासत,riyasat,
devanagari,रियासत अंसारी,riyasat ansari,
devanagari,रियासत अली,riyasat 0lī,digit in the reading
devanagari,रियासत अली शाह,riyasat 0lī shah,digit in the reading
devanagari,रियासत उल्ला खाँ,riyasat ulla khaan,
devanagari,रियासत खाँ,riyasat khaan,
devanagari,रियासत खां,riyasat khaan,
devanagari,रियासत हुसैन,riyasat husain,
devanagari,रियासमीन,riyasameen,
devanagari,रियासी,riyasi,
devanagari,रियासी बमनगॉव,riyasi bamangov,
devanagari,रियासीबमनगाव,riyasibamanagav,
devanagari,रियासुद्दीन,riyasuddin,
devanagari,रियाज़ अहमद,riyaaz ahmad,
devanagari,रियाज़ मियां,riyaaz miyaan,
devanagari,रियाड़,riyaar,
devanagari,रियूनी तल्ली,riyuni talli,
devanagari,रियूनी मल्ली,riyuni malli,
devanagari,रियूनीतल्ली,reeunitally,
devanagari,रियूनीलखमार,riyunimalkhar,
devanagari,रियोनईया,rionaiya,
devanagari,रियोना कला,riona kala,
devanagari,रियोनाई कुन्दन,ryonai kundan,
devanagari,रियोनाई दलाई,ryonai dalaaee,
devanagari,रियौनइया,riyaniya,
devanagari,रिरुआ,rirua,
devanagari,रिरूवा बुजुर्ग,riruva bujurg,
devanagari,रिरूवा बुजुर्ग डांडा,riruva bujurg danda,
devanagari,रिलन सुरीन,rilan surin,
devanagari,रिवई,rivai,
devanagari,रिवई सुनैचा,rivai sunaicha,
devanagari,रिवन,rivan,
devanagari,रिवाड़ा,rivada,
devanagari,रिवाड़ी,riwadi,
devanagari,रिवाडा,riwada,
devanagari,रिवान कला,rivan kala,
devanagari,रिवान कलां,rivan kalaan,
devanagari,रिवाननिषा,rivanisha,
devanagari,रिवाली पल्ली,riwali palli,
devanagari,रिशांत,rishant,
devanagari,रिशी बड़ाईक,rishi badaik,
devanagari,रिशीपाल,rishipal,
devanagari,रिशु देवी,rishu devi,
devanagari,रिशू कुमार दुबे,rishu kumar dube,
devanagari,रिषभ कुमार,rishabh kumar,
devanagari,रिषिपाल,rishipal,
devanagari,रिषीपाल,rishipal,
devanagari,रिषीपाल सिंह,rishipal singh,
devanagari,रिषीपुर,rishipur,
devanagari,रिषू देवी,rishu devi,
devanagari,रिसा उराँव,risa uraanv,
devanagari,रिसालगढ़,risalgash,
devanagari,रिसालत,risalat,
devanagari,रिसालू जलालपुर,risalu jalalpur,
devanagari,रिसिया,risiya,
devanagari,रिसीकांत,risikant,
devanagari,रिसौरा,risaura,
devanagari,रिसौली,risauli,
devanagari,रिस्ती,risti,
devanagari,रिहना बेगम,rihana begam,
devanagari,रिहानउद्दीन,rihanuddin,
devanagari,रिहाना,rihana,
devanagari,रिहाना खातून,rihana khaatoon,
devanagari,रिहाना बेगम,rihana begam,
devanagari,रिहाना वेगम,rihana vegam,
devanagari,रिहानाबानो,rihanabano,
devanagari,रिहायकपुर,rihayakpur,
devanagari,रिहार,rihar,
devanagari,रिहावली,rihawali,
devanagari,रिहुआखोर,rihuakhor,
devanagari,रिहुटा,rihuta,
devanagari,रिायत अली,riyat 0lī,digit in the reading
devanagari,रिज़वान,rizwan,
devanagari,रिज़वान अहमद,rizwan ahmad,
devanagari,रिज़वाना प्रवीण,rizawana praveen,
devanagari,रिफ़ा बेगम,rifa begam,
devanagari,री रामचरन,rie ramcharan,
devanagari,रींकी देवी,reenky devi,
devanagari,रींवा,reenva,
devanagari,रीई,ree,
devanagari,रीकी देवी,reque devi,
devanagari,रीकु बनर्जी,reeku banarji,
devanagari,रीखन राम,reekhan ram,
devanagari,रीखाकोट,rikhakot,
devanagari,रीगा,reega,
devanagari,रीगा देवी,reega devi,
devanagari,रीचा,reecha,
devanagari,रीछपुर,richhpur,
devanagari,रीछपुरा,richhpura,
devanagari,रीछापुरा,richhapura,
devanagari,रीछिन,reechhin,
devanagari,रीजवाना खातुन,rijwana khatun,
devanagari,रीझनी देवी,reejhani devi,
devanagari,रीझु महतो,rijhu mahato,
devanagari,रीझु महली,rijhu mahali,
devanagari,रीटा,reeta,
devanagari,रीटा चौधरी,reeta chaudhary,
devanagari,रीठ,reeth,
devanagari,रीठा,reetha,
devanagari,रीठा महेशपुर,reetha maheshpur,
devanagari,रीठा महेश्वरपुर,reetha maheshwarpur,
devanagari,रीठा राम,reetha ram,
devanagari,रीठाचैरा,reethachara,
devanagari,रीठाचौरा,rithachaura,
devanagari,रीठिया,rithiya,
devanagari,रीठी,reethi,
devanagari,रीठी सिकन्दरपुर,reethi sikandarpur,
devanagari,रीठौरा,rithaura,
devanagari,रीढा लाल,ridha lall,
devanagari,रीणा  कुमारी,reena kumari,
devanagari,रीणा कुमारी,reena kumari,
devanagari,रीणा देवी,reena devi,
devanagari,रीतराम,ritaram,
devanagari,रीतलाल महतो,ritalal mahato,
devanagari,रीता,reeta,
devanagari,रीता अवस्थी,reeta avasthi,
devanagari,रीता आर्या,reeta arya,
devanagari,रीता उराँव,reeta uraanv,
devanagari,रीता उराईन,reeta urain,
devanagari,रीता उरॉव,reeta urov,
devanagari,रीता कटियार,reeta katiyar,
devanagari,रीता कर्नाटक,reeta karnatak,
devanagari,रीता कश्यप,reeta kashyap,
devanagari,रीता कुमारी,reeta kumari,
devanagari,रीता कुमारी सोरेन,reeta kumari soren,
devanagari,रीता कुशवाहा,reeta kushwaha,
devanagari,रीता कुश्वाहा,reeta kushwaha,
devanagari,रीता गंगवार,reeta gangwar,
devanagari,रीता गुप्ता,reeta gupta,
devanagari,रीता गोस्वामी,reeta goswami,
